review_id,title_translated,content_translated
72906dc18cd7aaed26be40c859613c65,It's very confusing.,"I bought two identical solenoid valves. I paid for the same product with quantity 2 (two). The valves are the same, but the threads are different. One is BSP, with pitch equal to NPT, the other has higher pitch."
e006e41283866152ec7bcef8db31e86a,Great,"Product with excellent value for money, and fast delivery, keep it up, I will buy more products from this store!"
202beb116c623e7006740695e0d86694,wrong quantity,"On 06/06/2018 I purchased 2 case covers and 1 external HD.
On 06/12/2018 I received only 1 case cover and the invoice that accompanied the case cover contains the information that only 1 product was sent."
e7146a44f7bb7288534dedade873c48f,bad deal,"I received a product completely different from what was paid for, I already sent a message by email, through the Lannister website and no one responded. Whoever delivered the product was not the targaryen as purchased."
47068150ea7849de742cd5e48bb386a2,1 network missing,"Missing 1 network arrived, only 1 network arrived"
fc2ecde211d42bbae584cf7ce86dedd0,highly recommend,congratulations to the stark group arrived before the deadline quality product ...
6a4c6a135b1514c92b83ce618062b323,Excellent,"Correct product, well packaged, in perfect condition and on time and fast."
055f48e41c3413b81ef0dcdee9311d61,good product,"beautiful product, but poorly made"
14bf29f4195f56fccefb4a2167f24c12,highly recommended,"Product in great condition, very nice"
e3899a54f6fa5701a04b3ef29d7db778,Great Supplier,"Great supplier delivered rigorously within the deadline...Quality merchandise and good price, well meeting my expectations...I recommend and will buy more often..."
d9e73f3d0a5fd497690442424f86929b,replica product,"Good afternoon.!!
I received the product and it was delivered on time but a replica came instead of the original product
please I want a solution to this problem I trusted the site announced by you"
2b8b6ed7fdc7f245ccc8d14682ed79a2,Hammock,I liked. I found it a little fragile.
38e0eacbb8cfdf2ae24fb05ea1eb0c39,highly recommend,Received 22 days ahead of schedule
6332c54a5426d83d95195351c52c0c63,Great!,"The product is excellent. It has extreme quality and looks beautiful installed. Delivery, as always, perfect!"
97cfeb4ab90cfc9a8d078ee5c3f683b4,I recommend,Delivered super fast.
a4ef928996e2717e6c7e44bba205dbea,CANCELADO_AGUARD._REVERSAL,"EXPENSIVE,

I requested the cancellation of this order on the same day that the Invoice was issued. I called the supplier informed in the NF and canceled the shipment of the goods. I am waiting for an American refund form"
dab2f823414f8733c589cb5d3fc79ca1,Denlex Backpack DL0011.,"Good product, resistant, good finish, great internal space."
2a520f32169e1e4aad35d6365878a4b3,highly recommend,I loved the quilt
2e08f3b43cb2a98e8548fc5aee279b47,manicure bag,Everything is OK
c69db8a7bdceb2353ea448976d28c993,Satisfied,I really liked! Came well before the estimated time.
e41319672e439314d45cd2fb71eb32f8,Good,Good experience.
6b88abf190e3b6cbf33a8c6438d0d638,I recommend,"only the delivery sometimes takes a while, when we wait for the product at our residence as it is confirmed at the time of purchase and then it appears that you have to pick it up at the nearest post office!! if we pay shipping right!"
812a47d3ea4a16b5a66849d3cac47d42,Incomplete Product,"Good afternoon,
Pieces were missing for assembling the racks. Conclusion, they don't stop standing. I already opened a call.
Thanks!"
7c5130fc5cb0a173b2f6d6809a44246e,Fast delivery,Very satisfied
d83bc8053517cbc65296b5ce291bcd11,highly recommended,very good merchandise delivered before the deadline and the way we asked
2dce2a5644e6b2e158efa325244e9254,I recommend,The product is of good quality and I am very satisfied.
787eba66ca8c15dcd7706f2e596e9ee4,Wrong amount and filter,I did not receive the correct product. I bought 02 filters and only received 01 filter that has nothing to do with the product I bought on the Lannister website. I have already complained on the website but no response.
a2621f20c0313efe716d3b33e32ded9b,Satisfied,I recommend
1d7535cd38a2d0f657d35e17b26ece5b,Super fast delivery,"I was surprised by the speed of delivery, super satisfied and good quality product. I recommend"
6bbf1970b3a3c8146745e1d3e172bc90,very useful,"I loved my tea cups, they are big and they fit perfectly...I screwed them in the cupboard and everything was organized...buy without fear...very useful"
d8bef0bbad507b83d991b958f50b33f3,not received,I did not receive the product within the expected time
97414d1c7068513bbafd5e68a0e4145e,MY PRODUCT DID NOT ARRIVE,I would like a position because my product has not arrived
899cdaa130e1991f18730abcdc06966a,Fast delivery,I recommend
472bd820c924834c253b9309dadbd4ab,Crown Carpet,Loved the product! Beautiful as in the photo!
ba4c8e4f655a804a0d2f05866e4fb063,great,"keep it up, the deadline exceeded expectations"
42655914102454f70f5d0096dad865c2,Delivery,Satisfied with the service provided.
740e35bcf941e3a8d0d687bad6dd4c9e,well satisfied,"Product arrived well before the deadline, I recommend."
40ba95cedc5c7ec4e74c244fc721222c,Great experience!,"I loved buying my lenses over the internet for the speed of delivery and also for the much cheaper price than what is available in my city. Came with note, all right!"
2a13faf4c0273f451db3c47e3499621e,speed,Early delivery and product well maintained.
7ec11d4dbba789ebc0866147af1453cc,Excellent,It arrived quickly and they are beautiful!
20ba1dcf036c6b1b628b4f790d4505b5,satisfied,I bought the product I wanted at a good price and I received it on time!!
9f6ea3271d27336a9fedc2fa628bda70,beautiful backpack,"And the second backpack I buy, only in a different color, it's beautiful and modern."
1604202cc8079096e2f788f45a271674,Perfect,"I loved!! Would recommend, came perfect"
affbc059b4151fe9ddc5b0e75f4bb814,median product,"It arrived on time and is functional. However, the wood is a little sensitive, they had poorly fitted parts and holes for misaligned screws. The top was scratched."
efa7a76edc77d0026116cd36dc94c324,Very good,Very good
82a76e0439cea5799f8de5d333d402c2,Cost x Benefit Optimum,"Easy to assemble, comfortable chair. Delivery took a little longer, but it still arrived on time."
83ce077e1252e23acfae4fd9a5c2380e,highly recommend,"Great product, I loved it and delivery before the deadline, so everything is perfect!"
aec108da92408720d89df64102995f27,Wrong product came,I received a completely different product from the order and the NF came with a recipient for someone else.
6c69b34a00846e934bf52bbf073703d8,great,Very good
de9041584fadb543a39ad858803868d2,I recommend,just needed to deliver faster
3f2a76f920b06a89c1708cc56c2ba584,This time it worked,Americans need to be careful with this strategy of selling through partners. I have a pending issue for 3 months at your SAC and the American companies cannot solve it
930d4a4d69693048974e8e1b597aa2fc,I do not recommend,"I bought a pair of HP122 printer cartridges as originals in XL size, but I received a black cartridge that did not print and according to a printer technician, it is not original nor in XL size"
072b4af2e0d9785cb23d2aca57774232,good scissors,Good and cheap scissors. I really liked it and I'm going to buy more to give to the family
94284941c9afacb60342d3c0869924cc,highly recommend,"Everything went very well,"
b052c56b3388c2af3c7e3a7a8e7d3d80,I recommend,"I recommend it, but the deadline informed is very long, the delivery was made well before the deadline, but I think a shorter deadline should be stipulated"
cbdaf2df4312017a074a6da6495f3973,I do not recommend,"I didn't receive the shawl for the sofa, but when I called, it says I already did."
8119862a4d7faa3f6ae6bf0f65935af3,I liked,"Very resistant, I haven't caught rain with it yet, despite being 45l it is big, really good"
a231a2fc950b2d1966a8c231b4a8f897,I bought 2 and only received 1,I bought 02 scales and only received 01. I sent a message and still nothing.
c2d743e9cdfb74a2a007091fc658238e,reimbursement of entrance fee,"GOOD MORNING, I'M COMING TO INFORM YOU THAT THE PRODUCT WAS NOT DELIVERED AT MY RESIDENCE, MAKING ME SPEND IT TWICE, ONCE WITH A DELIVERY FEE AND ANOTHER WITH THE NEED TO GO AND PICK IT UP AT THE POST OFFICE."
2ccbdda58f6c027a97a4e065e7184285,Excellent,I really loved my watch
a7db17e25a0b911921e837fae2676281,coffee capsules,It arrived super fast. Excellent gift :)
2c24c8d7c058bfe7c666e7721f18de15,Excellent,"Delivery of the product before the deadline, very good"
d41f82c1a9b9fbd6a37b99a8483d2a00,a pig in a poke,"I asked for one thing and another came, it was supposed to be a micro sd xc chip and a micro sd hc came, an outdated version of micros sd"
80562d94e7f7e765c7f624f58e68a054,Very good,"Very good, arrived earlier than expected, exceeded my expectations. Thank you very much ."
52cad25775356d3a05c0b5ce7627007f,too good,excellent product
74494423a9a9324c44fbedb6e9ad2ba1,Approved,Satisfied.
ac313070ee4ecde0406fec694d8bc9cb,I received the wrong product!,"I received the wrong product and the call center is very bad, I can't get in touch, they answer emails whenever they want and they don't solve my problem!"
3f01296d02cc38c5e1c700eb160e2228,I would like to exchange.,I chose the golden safari set and it came in white! I didn't like it and want to change it.
4f42921c05e9df2722d89f4dc312e4a1,I recommend,good quality product
bd9223b891c8e10fa5f50ea20f2720f3,It arrived perfect!,"Arrived ahead of schedule, in good quality and well packaged"
54e63e7b7fc3785d9533f2e63256ccc0,I recommend,"Received on time! Haven't had time to use the product yet, but I believe it's all right!"
09e939bc63f5878b851f25defc466740,All very well,"I still haven't had time to evaluate the tea itself, but with regard to the purchase and delivery, everything is fine."
cf94ddc7f9b983291bb12c533303507f,Satisfaction,"Excellent product, delivered on time"
0bbc371cd28fa66601df7c41516a4710,I liked,until today everything I order from Lannister stores comes very well... I like you
03ca95cc4688aee454124f8c44d15a8a,Shouwwww I like it a lot,I really liked it.. congratulations 👏👏👏 I recommend the store..TOP
ed4ee845cfd1f93906fd4ae0bfef9a30,bad sin,"Only half of what I bought arrived, I kept trying to contact the store or whoever
Whatever it is and I didn't get an answer"
5cab91efd5e53aa7c2614bf6aee4211b,Great,The product arrived ahead of schedule in excellent condition;
89734f75a919c0a7eceb305f18eb0623,super,excellent
6107499d86f0c429f5010602659bc475,I do not recommend,"The product's bottles came with dark stains, with a lack of care in storage."
11661ed0becd8fefb7e9c369a2bf3df2,highly recommend,within expectation
006c4a3214f327318cf1553162ae0820,Disappointed a little,If I wasn't so fanatical I'd ask for my money back.. Weak and faded colors.. the image is fine.. but the colors are weak and faded...
42640ef0057b47f4bafd780b8be55f83,Impaired rating.,Product has not been delivered yet!!!
91311d2e8323155b523138127d87ebf4,Quality product,"Casio watches are the best, especially with batteries that last up to 10 years."
81d4baca56f85bc4312f0a9767c8df26,Bad,"I bought a cover for a 14"" Note and received a cover for a larger Notebook. How do I receive the product I bought?"
acec50ce3400a2e32588f249c7c4e8ab,I loved,I loved it arrived before the expected date and the product was in great condition very well packaged.
449d97baf7a3c839fe26ca92b224c3f0,highly recommend,Product arrived well before the expected time. I haven't installed it yet + it's exactly as described.
ffcfc4881c069e8a17e2cbca3190c814,My product was still ent,There is no way to evaluate or recommend the store since I still haven't received my product.
8a2b18a24d18a8df014914001771abc2,Failed to translate,Fast
8320e19d63d5361046e3e962a3239535,RECOMMENDED!...,They were quick and delivered the product correctly.
8feeea067bcf70a702bfe3cfa8257b49,excellent,very good
95d48cad4c8f2d392190c63c8a4ee62a,old product missing,I did not receive the product correctly!
f9e24b292db472d101af0508ac4c019d,missing product,Came missing a chair
3f4c7632d46d34e18082054d8511272f,Good,Very good
021b1f221ff0f058c99448f8de890d47,Wrong product,The same product referring to the photo at the time of purchase did not come!
5dbcac7e25e538545a3d4a154afdf764,zero,"I bought chandeliers that are illustrated in the photo, black and gold, it was not what I received, I received black and beige. UNFORTUNATE!! this is misleading the consumer."
2d254d575ab7f65bf7bcb02f747f2587,Good yes,I just couldn't see if it has infra red
8f7fe35b105ef77c05a9b09f122c4631,Excellent,It was great and they delivered the product right
aa19cb8c6d939e65f119bbbed38d94ec,I DID NOT RECEIVE MY PRODUCT,"They have not contacted me so far, only the invoice was issued and nothing else. The deadline has passed. And so far nothing."
88dce7f8594f6d0a01adb5108c281f60,I do not recommend,I bought a 110v grinder and they sent me a 220v. I haven't had a response so far.
985890f8f4a8d4ad127b6200fe7f8d57,Good,"It was delivered before the date
provided and without damage."
